title,url,snippet,site,time_range,found_date
sohammcope's Profile,https://www.ign.com/playlist/sohammcope,2 days ago — Focus Reset. Skip to content. IGN Plus · Home. Search. Reviews. News. Guides · Interactive Maps · Playlist. Discover. Store · Rewards. Videos. More.,ign.com,1w,2024-11-24 14:33:12
jacob31077's Profile,https://www.ign.com/playlist/jacob31077,3 days ago — Here's what jacob31077 is playing. See all · College Football 25. EA Orlando. 33 Games in Library. 1. wishlist. 4. backlog. 1. playing. 3. paused.,ign.com,1w,2024-11-24 14:33:12
FIFA Rivals,https://hu.ign.com/fifa-rivals,"1 day ago — A FIFA és az Electronic Arts régóta szakította, az utóbbi pedig vígan folytatja tovább sikersorozatát. Most végre az előbbi is előrukkolt valamivel, és ...",ign.com,1w,2024-11-24 14:33:12
Wildkeepers Rising,https://in.ign.com/wildkeepers-rising,3 days ago — Tame monsters! Slay waves of enemy hordes! Explore fantasy lands! Wildkeepers Rising is a whimsical action-RPG roguelite set in a beautiful hand-drawn world ...,ign.com,1w,2024-11-24 14:33:12
emeraldnymph's Profile,https://www.ign.com/playlist/emeraldnymph,5 days ago — Now Playing ; Final Fantasy VII Rebirth. Square Enix ; Ghost of Tsushima. Sucker Punch ; The Legend of Zelda: Tears of the Kingdom. Nintendo EPD ...,ign.com,1w,2024-11-24 14:33:12
VORON,https://www.ign.com/games/voron,"2 days ago — You are a raven with an important task: guiding lost souls to their new home. In this story-driven adventure game, you will learn how to fly, ...",ign.com,1w,2024-11-24 14:33:12
Caligula,https://nordic.ign.com/caligula,3 days ago — Hardcore sex and violence flavor this unflinching look and imperial Rome and its psychotic fourth emperor.,ign.com,1w,2024-11-24 14:33:12
Sgt. Rock,https://hu.ign.com/sgt-rock,"3 days ago — Az biztos, hogy James Gunn szeretné eredeti módon felépíteni a DCU-t, így az ismert hősök mellé behoz kevésbé ismert, de talán érdekes figurákat. Ilyen lesz az ...",ign.com,1w,2024-11-24 14:33:12
Steam Controller,https://za.ign.com/steam-controller,"4 days ago — Valve's Steam Controller compromises too much to keep its dual touchpads, making it mediocre for too many games.",ign.com,1w,2024-11-24 14:33:12
Empyreal,https://www.ign.com/games/empyreal,3 days ago — In a far-flung corner of the galaxy an Expedition arrives on a hitherto unexplored planet to find a colossal Monolith built by a lost civilisation. These are no ...,ign.com,1w,2024-11-24 14:33:12
Alien: Earth,https://it.ign.com/alien-earth,"4 days ago — FX TV series based on the Alien movie franchise that followed Ridley Scott's 1979 film, headed up by Fargo and Legion's Noah Hawley.",ign.com,1w,2024-11-24 14:33:12
Bandit Trap,https://in.ign.com/bandit-trap,"2 days ago — Defend your home against a bandit invasion using inventive boobytraps as a Trapper, or join a team of three Bandits and try to get away with the loot!",ign.com,1w,2024-11-24 14:33:12
GUNTOUCHABLES,https://www.ign.com/games/guntouchables,3 days ago — GUNTOUCHABLES is a hardcore co-op action roguelite for 1-4 players. You play as a gun-toting group of 'preppers' trying to reclaim the world from an ...,ign.com,1w,2024-11-24 14:33:12
Artis Impact,https://in.ign.com/artis-impact,"2 days ago — Artis Impact is a story-rich, adventure pixel RPG that features classic turn-based combat, upgrading your home, and exploring uniquely hand-drawn ...",ign.com,1w,2024-11-24 14:33:12
Sgt. Rock,https://za.ign.com/sgt-rock,"3 days ago — Based on the DC Comics title of the same name, the movie follows Sgt. Rock and his company of men during WWII, as they attempt to take Bastogne, Belgium, ...",ign.com,1w,2024-11-24 14:33:12
Andijvie's Profile,https://www.ign.com/playlist/Andijvie,2 days ago — Here's what Andijvie is playing. See all · Assassin's ...,ign.com,1w,2024-11-24 14:33:12
SpreadCheat,https://www.ign.com/games/spreadcheat,"2 days ago — Release Date, Trailers, News, Reviews, Guides, Gameplay and more for SpreadCheat.",ign.com,1w,2024-11-24 14:33:12
Thimeth_Sathmika's Profile,https://www.ign.com/playlist/Thimeth_Sathmika,3 days ago — Here's what Thimeth_Sathmika is playing. See all · Red Dead Redemption 2. Rockstar Studios. 21 Games in Library. 24. wishlist. 1. backlog. 1. playing.,ign.com,1w,2024-11-24 14:33:12
The Bazaar,https://nordic.ign.com/the-bazaar,"4 days ago — Set in a vibrant, ever-changing galactic marketplace, players assume a role from a roster of unique heroes, trading and upgrading otherworldly items ...",ign.com,1w,2024-11-24 14:33:12
701tech's Profile,https://www.ign.com/playlist/701tech,3 days ago — 2 Games in Library · wishlist · backlog · playing · paused · beat · quit ...,ign.com,1w,2024-11-24 14:33:12
kennybrake1985's Profile,https://www.ign.com/playlist/kennybrake1985,17 hours ago — 1 Games in Library · wishlist · backlog · playing · paused · beat · quit ...,ign.com,1w,2024-11-24 14:33:12
godwinpaul1878's Profile,https://www.ign.com/playlist/godwinpaul1878,3 days ago — 1 Games in Library · wishlist · backlog · playing · paused · beat · quit ...,ign.com,1w,2024-11-24 14:33:12
Muaaz23's Profile,https://www.ign.com/playlist/Muaaz23,1 day ago — Here's what Muaaz23 is playing. See all · Call of Duty: Black Ops 6. Raven Software. S.T.A.L.K.E.R. 2: Heart of Chornobyl. GSC Game World ...,ign.com,1w,2024-11-24 14:33:12
Lovish,https://www.ign.com/games/lovish,"2 days ago — Release Date, Trailers, News, Reviews, Guides, Gameplay and more for Lovish.",ign.com,1w,2024-11-24 14:33:12
adirromi's Profile,https://www.ign.com/playlist/adirromi,6 days ago — 1 Games in Library · wishlist · backlog · playing · paused · beat · quit ...,ign.com,1w,2024-11-24 14:33:12
Blightstone,https://www.ign.com/games/blightstone,"2 days ago — Release Date, Trailers, News, Reviews, Guides, Gameplay and more for Blightstone.",ign.com,1w,2024-11-24 14:33:12
En las profundidades del Sena,https://es.ign.com/under-paris,"6 days ago — This preposterous Gallic shark thriller Under Paris is no Jaws, but it's a little better than your average fin flick.",ign.com,1w,2024-11-24 14:33:12
diegomedinaxd's Profile,https://www.ign.com/playlist/diegomedinaxd,23 hours ago — 1 Games in Library · wishlist · backlog · playing · paused · beat · quit ...,ign.com,1w,2024-11-24 14:33:12
Sgt. Rock,https://br.ign.com/sgt-rock,"3 days ago — Based on the DC Comics title of the same name, the movie follows Sgt. Rock and his company of men during WWII, as they attempt to take Bastogne, Belgium, ...",ign.com,1w,2024-11-24 14:33:12
Die Kaiserin,https://de.ign.com/die-kaiserin,3 days ago — Zum Start der zweiten Staffel DIE KAISERIN: Die fünf besten Historienserien. Zum Start der zweiten Staffel DIE KAISERIN: Die fünf besten Historienserien.,ign.com,1w,2024-11-24 14:33:12
Steam Controller,https://nordic.ign.com/steam-controller,"4 days ago — Valve's Steam Controller compromises too much to keep its dual touchpads, making it mediocre for too many games.",ign.com,1w,2024-11-24 14:33:12
"Xbox Games, Wikis, Cheats, News, Reviews & Videos",https://www.ign.com/xbox,"3 hours ago — IGN is the leading site for Xbox games with expert reviews, news, previews, game trailers, cheat codes, wiki guides & walkthroughs.",ign.com,1w,2024-11-24 14:33:12
IGN Latam (Chile),https://latam.ign.com/chile,"3 days ago — IGN Latinoamérica es el lugar para noticias de videojuegos, reviews, previews, videos, noticias y trailers de cine, televisión, comics, tech y todo lo que ...",ign.com,1w,2024-11-24 14:33:12
"Mobile Games, Wikis, Cheats, Walkthroughs, News ...",https://www.ign.com/mobile,"5 hours ago — IGN is the ultimate resource for reviews, news and how-tos, focusing on the latest in mobile hardware and software.",ign.com,1w,2024-11-24 14:33:12
PlayStation 4,https://hu.ign.com/ps4,2 days ago — [KVÍZ] Mennyire ismered a Dragon Age-et? Íme ...,ign.com,1w,2024-11-24 14:33:12
Películas,https://es.ign.com/movies,5 days ago — Últimos contenidos · Rafiki no es el único que cuenta historias en El Rey León: dos icónicos personajes se atrevieron a hacer de narradores antes · Se publica ...,ign.com,1w,2024-11-24 14:33:12
Strinova [Trailers],https://www.ign.com/games/strinova/trailers,"2 days ago — Release Date, Trailers, News, Reviews, Guides, Gameplay and more for Strinova.",ign.com,1w,2024-11-24 14:33:12
EbiTapes,https://in.ign.com/ebitapes,"2 days ago — Set off on a cozy-grunge jam journey in EbiTapes, a quirky adventure game where you take on the mission of saving the Annual City Festival.",ign.com,1w,2024-11-24 14:33:12
Descontos,https://br.ign.com/descontos,5 days ago — Teclado mecânico da HyperX abaixo dos R$ 400 com cupom exclusivo no KaBuM! Teclado mecânico da HyperX abaixo dos R$ 400 com cupom exclusivo no KaBuM! Aproveite ...,ign.com,1w,2024-11-24 14:33:12
Interactive Maps,https://www.ign.com/maps,"1 day ago — Maps for video game and other worlds annotated with detailed information about locations, characters, items and more.",ign.com,1w,2024-11-24 14:33:12
TV,https://hu.ign.com/tv,"1 day ago — A Netflix bár nem volt a topon technikai értelemben a Paul kontra Tyson meccs közvetítése során, de így is brutális számot produkált az élő műsor. Sorozat ...",ign.com,1w,2024-11-24 14:33:12
Pc,https://tr.ign.com/pc,"3 days ago — tarafından işletilmektedir. Yönlendirmeler reklam, işbirliği vs. niteliğinde olmayıp, okuyucuyu bilgilendirme amaçlıdır. Bu yönlendirmeler aracılığıyla ...",ign.com,1w,2024-11-24 14:33:12
Fly Corp,https://www.ign.com/games/fly-corp,"1 day ago — Release Date, Trailers, News, Reviews, Guides, Gameplay and more for Fly Corp.",ign.com,1w,2024-11-24 14:33:12
"Video Game News, Reviews, and Walkthroughs",https://www.ign.com/au,"5 hours ago — 20Q #XX: undefined ... Create a free account or. Log in. Try to guess the video game: In the input field, type a question that could be answered ""yes"" or ""no"".",ign.com,1w,2024-11-24 14:33:12
Movies,https://hu.ign.com/movies,"4 hours ago — Lady Gaga és Henry Cavill közös pontja lehet a DC után a Star Wars, mert hogy állítólag mindkettő csatlakozhat ehhez az univerzumhoz, és az is kiderülhetett, ...",ign.com,1w,2024-11-24 14:33:12
IGN Latam (Colombia),https://latam.ign.com/colombia,"3 days ago — Es descrito como descrito como ""la remasterización definitiva del clásico juego de peleas en 3D"". Black Myth: Wukong es el Juego ...",ign.com,1w,2024-11-24 14:33:12
Paradise's Secrets,https://www.ign.com/games/paradises-secrets,"5 days ago — Release Date, Trailers, News, Reviews, Guides, Gameplay and more for Paradise's Secrets.",ign.com,1w,2024-11-24 14:33:12
Bandit Trap,https://www.ign.com/games/bandit-trap,"2 days ago — Defend your home against a bandit invasion using inventive boobytraps as a Trapper, or join a team of three Bandits and try to get away with the loot!",ign.com,1w,2024-11-24 14:33:12
Film,https://de.ign.com/film,2 days ago — Verdammtes Eichhörnchen: Star Wars-Film verliert seinen Kinostart an Ice Age 6. Das Jahr 2026 hat einen seiner beiden Star Wars-Filme verloren. Stattdessen ...,ign.com,1w,2024-11-24 14:33:12
Latest and Trending News,https://www.ign.com/news,"3 hours ago — IGN is the leading site for the latest and trending news for video games, interviews, videos, and wikis.",ign.com,1w,2024-11-24 14:33:12
Pc,https://hu.ign.com/pc,"2 days ago — Íme, a The Game Awards 2024 összes jelöltje, amik között azért akadnak komoly meglepetések is! Sötét ...",ign.com,1w,2024-11-24 14:33:12
Original Shows,https://www.ign.com/watch,"15 hours ago — All Latest Episodes · Learn More. Now playing. GTA 6 Moon Theory Debunked, New Trailer a No-Show - IGN Daily Fix. ; · Learn More. Now playing. Sonic the ...",ign.com,1w,2024-11-24 14:33:12
PS5,https://es.ign.com/ps5,3 days ago — Ver más · Acerca de IGN España · Entrevista - La gran odisea de New World: Aeternum hasta encontrar su verdadera identidad · Uno de los juegos de supervivencia ...,ign.com,1w,2024-11-24 14:33:12
"Video Game News, Reviews, and Walkthroughs",https://www.ign.com/uk,4 hours ago — We Sat Down with James Gunn to Chat About His New DC Universe · Today's Top Stories · Latest Game Reviews · Latest News · STALKER 2: Heart of Chornobyl Beginner ...,ign.com,1w,2024-11-24 14:33:12
PC,https://es.ign.com/pc,"3 days ago — Ver más · Acerca de IGN España · Starfield, el camino a las estrellas y la exploración espacial a través del videojuego · Todos los anuncios y vídeos del ...",ign.com,1w,2024-11-24 14:33:12
"Nintendo Games, Wikis, Cheats, News, Reviews & Videos",https://www.ign.com/nintendo,"18 minutes ago — IGN is the leading site for Nintendo news, interviews, videos, and wikis.",ign.com,1w,2024-11-24 14:33:12
PC,https://it.ign.com/pc,"2 days ago — Final Fantasy VII: Rebirth non avrà DLC in stile Intergrade. Secondo il game director Naoki Hamaguchi, Final Fantasy VII: Rebirth non riceverà alcun DLC legato ...",ign.com,1w,2024-11-24 14:33:12
Tesztek/Kritikák,http://hu.ign.com/article/review,"4 hours ago — A Wicked egy musical, ami egy gonosz születéséről szól. Ezzel már egy másik film is próbálkozott, hogy aztán csúfosan elbukjon. Lássuk, ennek sikerült-e az, ami ...",ign.com,1w,2024-11-24 14:33:12
Haberler,http://tr.ign.com/article/news/,"3 days ago — IGN Türkiye, Demirören Medya bünyesinde yer alan Milliyet Gazetecilik ve Yayıncılık A.Ş. tarafından işletilmektedir. Yönlendirmeler reklam, işbirliği vs.",ign.com,1w,2024-11-24 14:33:12
Cinema & TV,https://br.ign.com/cinema-tv,"3 days ago — Ver Mais · Creature Commandos, primeiro passo rumo ao DCU: James Gunn e elenco revelam detalhes dos personagens, histórias e expectativas · “Não é para mim, ...",ign.com,1w,2024-11-24 14:33:12
Análisis,http://es.ign.com/article/review,6 days ago — Crítica de Oddity. · Crítica de Wicked. · Análisis de S.T.A.L.K.E.R. · Análisis de Mindcop. · Análisis de PS5 Pro - Se acabó lo de tomar decisiones · Hemos ...,ign.com,1w,2024-11-24 14:33:12
Xbox One,https://es.ign.com/xbox-one,"4 hours ago — Todos los juegos de CD Projekt RED en desarrollo ahora mismo: The Witcher, Cyberpunk y más · Por qué Gotham Knights tendrá a una Harley Quinn más mayor, más ...",ign.com,1w,2024-11-24 14:33:12
IGN JAPAN しゃべりすぎGAMER ポッドキャスト,https://jp.ign.com/shaberisugi-gamer,4 days ago — IGN JAPAN編集部のスタッフが、長々とゲーム雑談をする番組「しゃべりすぎGAMER」音声版をはじめました。 動画版はYoutubeにて配信しています。,ign.com,1w,2024-11-24 14:33:12
News,http://jp.ign.com/article/news/,3 days ago — GTA6のトレーラーに関する新情報、ファンが予想した日には発表されず 情報公開に月の満ち欠けが関係しているという説が浮上していた. ファンの間で浮上していた説によれば ...,ign.com,1w,2024-11-24 14:33:12
rycherdbrax's Profile,https://www.ign.com/playlist/rycherdbrax,10 hours ago — 1 Games in Library · wishlist · backlog · playing · paused · beat · quit ...,ign.com,1w,2024-11-24 14:33:12
Big Helmet Heroes,https://in.ign.com/big-helmet-heroes,"2 days ago — Throw yourself into an epic 3D beat'em up adventure with adorable knights, full of surprising worlds and situations. Grab your buddy and play in 2 player ...",ign.com,1w,2024-11-24 14:33:12
